NAZIONE;TERPA_DESCR_ENTE_CIRC;LISTE_DESCR_LISTA;MAX(VOTI_PREF.CANDI_DESCR_COGNOME);MAX(VOTI_PREF.CANDI_DESCR_NOME);PREFERENZE
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;FRATELLI D'ITALIA;ALBERONI;FRANCESCO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;FRATELLI D'ITALIA;CHIARELLI;MARINA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;FRATELLI D'ITALIA;MAULLU;STEFANO GIOVANNI;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;FRATELLI D'ITALIA;MELONI;GIORGIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;FRATELLI D'ITALIA;ROMELE;GIUSEPPE;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;FRATELLI D'ITALIA;BERRINO;GIOVANNI;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;FRATELLI D'ITALIA;FERRINI;NOVELLA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;FRATELLI D'ITALIA;PICCHI;FEDERICA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;FIERRO;ANIELLO;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;PANAGOPOULOS;ARGYRIOS;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;SEREKE;RAHEL ;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;MASSIRONI;LUCA;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;CERA;VALENTINA;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;PADOAN;DANIELA;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;GIORDANO;CHIARA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;BRANCA;MARIA GABRIELLA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;TORLI;CRISTINA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;CIRANT;ELEONORA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;AMATO;MASSIMO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;RAUSO;MIRKO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;NARCISI;PAOLO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;CARVELLI;ROSARIO ;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;FERRERO;PAOLO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;ANGHILERI;ALBERTO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;MODENESE;SONIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;GIUDICI;ROBERTO POMPILIO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;CESANI;SILVANA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LA SINISTRA;CATTAFESTA;CRISTINA ELISA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;SALVINI;MATTEO;9
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;ZANNI;MARCO;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;CAMPOMENOSI;MARCO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;PORRO;CRISTINA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;CASIRAGHI;MARTA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;POGGIO;VITTORIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;RACCA;MARCO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;CAPPELLARI;ALESSANDRA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;TOVAGLIERI;ISABELLA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;SARDONE;SILVIA SERAFINA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;GANCIA;GIANNA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;MARRAPODI;PIETRO ANTONIO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;MOLTENI;LAURA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;CIOCCA;ANGELO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;ANDREINA;HEIDI MONICA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;ZAMBELLI;STEFANIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;PANZA;ALESSANDRO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;SAMMARITANI;PAOLO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;LANCINI;DANILO OSCAR;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;LEGA SALVINI PREMIER;CATTANEO;DANTE;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;MACCHI;PAOLA;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;GILARDONI;MARCELLA;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;MESMAEKER;MARCO;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;MASTRUZZO;GIUSEPPE RENATO;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;MALIVINDI;SILVIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;EVI;ELEONORA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;CASALINO;EUGENIO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;CLERICI;NICOLA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;DANZI';MARIA ANGELA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;PIZZIGHINI;PAOLA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;DI PIERRO;ALESSANDRO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;BARELLO;SIMONA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;TROMBONI;DANIELE;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;PALUMBO;ANDREA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;FERRARIS;MONICA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;MIGLIORE;MARIA CRISTINA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;PUOZZO;PIERO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;TOGNO;ANDREA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;DI FEO;CHRISTIAN;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;MOVIMENTO 5 STELLE;BEGHIN;TIZIANA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO ANIMALISTA;MUSACCHIO;ALBERTO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO ANIMALISTA;BRUNO;ANNUNZIATA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO ANIMALISTA;CAMPANA;ISABELLA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO ANIMALISTA;RINALDINI;DANIELA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO ANIMALISTA;ZANIN;LUISANTONIO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO ANIMALISTA;CERIELLO;CRISTIANO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO ANIMALISTA;RAVICINI;ANNA TONIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO ANIMALISTA;MONTORO;ALBERTO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;RIZZO;MARCO;2
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;ARGENTINO;CIRO MASSIMO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;RICALDONE;LUCA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;VISENTIN;CANZIO GIUSEPPE;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;LANG;LORENZO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;APOSTOLOU;GEORGIOS;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;GIANNINI;DANIELA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;BARBIERI;GIOVANNI ;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;SCARAMOZZINO;MARIA EUGENIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;BIANCINI;LAURA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;FIRMANI;LUCIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;SATTEL;INGRID;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;DE MATTEIS;ROSA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;DAVOLI;ANGELO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;BASTONE;GIOVANNINA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;BERGAMINI;LAURA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;RICCI;GUIDO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;D'ANTONI;ELEONORA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;GULLOTTA;GRAZIANO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO COMUNISTA;STEFANI;SILVIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;PISAPIA;GIULIANO;39
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;TINAGLI;IRENE;16
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;MAJORINO;PIERFRANCESCO;14
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;BENIFEI;BRANDO MARIA;8
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;BRESSO;MERCEDES;8
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;RADICCHI;ANGELICA;5
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;AVANZA;CATERINA;4
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;VIOTTI;DANIELE;4
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;MASTROMARINO;ANNA;4
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;TOIA;PATRIZIA FERMA FRANCESCA;3
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;GRAGLIA;PIERO;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;BERSANETTI;MONICA;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;MORANDO;ANTONIO ENRICO;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;FACCANI;GIULIANO;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;MOTTINELLI;PIER LUIGI;1
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;PACENTE;CARMINE;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;CROSA;EDDA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;SIGNORONI LOMI;ERNESTINA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;FARINA;GIOVANNI;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO DEMOCRATICO;BORSOTTO;IVANA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;DI LIBERTO;LUIGI;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;GUBELLO;LUIGI;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;AMICI;MONICA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;CALAMARI;MARCO ANSELMO LUCA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;PIATTELLI;VALENTINA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;BARGU;CRISTINA DIANA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;CIOFINI;ALESSANDRO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;TALARICO;ROSARIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;PIEVATOLO;MARIA CHIARA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;ZINGARELLI;FELICE;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;BONANNO;SARA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;GUREKIAN;ARAM;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;CALCAGNO;STEFANIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;BORILE;PAUL STEPHEN;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;BRANCOTTI;FABIO AARON;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;CIURCINA;MARCO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;PIANA;CARLO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;VICINO;SONIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;RICCARDI;NOEMI PAOLA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;TACCHI;ENRICO MARIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;DAMIAN;LUCA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;PRETE;GIUSEPPE;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;FERRARA;ALESSANDRA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;AGNELLINI;GIORGIO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;LEONE;MARIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;PETER;EMANUELA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;IMBIMBO;MAURIZIO CARLO GIUSEPPE;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;KRIENKE;MARKUS JOHANNES;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;EVANGELISTI;PAOLA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;MILANESIO;DELIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;SCARAVELLA;FABRIZIO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;FERRAMONTI;GIANMARIO LUIGI;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;PIROVANO;PIERO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;LONGO;ADDOLORATA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;PINTUS;SALVATORE ANGELO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;GHIRARDELLO;MARCO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;BERGER;MAURIZIO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;BONANNI;SANDRA MARGARETTA ANNA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;PARMA;STEFANIA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;GRASSO;GIOVANNI;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;PONGILUPPI ELEUTERI;EMANUELA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;GHIONE;GIULIANA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;D'AMATO;GABRIELLA ;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;RUFFINO;MARGHERITA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;RUS;MARKO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;AVAGNINA;LUCA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;ARCHETTI;GIANCARLO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;ALLI;PAOLO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;FRECENTESE;ROBERTO;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;AVAGNINA;SILVIA CAMILLA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;LAGANA';CRISTINA;0
DANIMARCA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;FESTA;MARA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;CLUN;FRANCESCO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;PILLONI;GIULIA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;BONAZZA;ANDREA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;PUGLISI GHIZZI;MAURIZIO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;TESS;MONICA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;GAGLIANO;CLAUDIA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;DE NUNZIO;ROSA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;DI STEFANO;SIMONE;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;BUSSINELLO;ROBERTO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;CARDONA;CARLO ANDREA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;PORTARO;KATIA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;MORI;MARCO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;MORA;PIER PAOLO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;UCCELLO;ELISABETTA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;MARCANTE;STEFANIA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;DAVERIO;PHILIPPE LOUIS FRANCOIS;4
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;CHIANTONI;ALESSANDRA;4
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;PIZZAROTTI;FEDERICO;3
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;SABBATI;FEDERICA;2
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;HOLZEISEN;RENATE;2
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;ANTONINI;LAURA;1
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;MANZI;SILVJA;1
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;ANDRIAN;GIORGIO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;PASETTO;GIORGIO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;FUSIGNANI;EUGENIO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;BORRELLI;DAVID;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;CINTI LUCIANI;RITA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;YUSUF MOHAMUD;LAYLA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;DE ANDREIS;MARCO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;ROLLERI;FRANCESCO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;ZAMBONI;SILVIA;9
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;LANTSCHNER;NORBERT;2
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;KIENZL;JUDITH;1
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;CIMOLINO;TIZIANA;1
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;BERTOGALLI;CHIARA;1
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;BONELLI;ANGELO;1
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;BROMBIN;ALICE;1
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;BELPOGGI;FIORELLA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;LO;FATOU BORO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;FORTUNI;EUGENIA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;VALPIANA;MASSIMO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;NAVA;DAVIDE;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;SACCONE;LUCA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;AFFRONTE;MARCO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;PRA?EL;GIUSEPPE;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;MALOSSINI;MARIO;2
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;CASTALDINI;VALENTINA;2
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;BERLUSCONI;SILVIO;1
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;LESO;ANNA;1
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;PIVETTI;IRENE MARIA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;PAPA;GIUSEPPE;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;ZOGGIA;VALERIO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;POSTERARO;ALFREDO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;GIROLAMI;PAOLA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;TOFFANIN;ROBERTA;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;TOSETTO;MATTEO;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;CROSATO;EMANUELE;0
DANIMARCA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;GIORGETTI;ILARIA;0
